dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,12,CE_MAS_AmtDocumentCurrency,nvarchar,26,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,13,CE_MAS_DocumentCurrency,nvarchar,10,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,14,CE_MAS_ProjectUID,nvarchar,100,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,15,CE_MAS_CreatedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,16,CE_MAS_CreatedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,17,CE_MAS_LastModifiedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,18,CE_MAS_LastModifiedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_AI6431_CE_MaintainActualSpending,19,CE_MAS_COS_REV,nvarchar,6,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,1,PC_PI_ProjectNo,nvarchar,100,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,2,ProjectName,nvarchar,-1,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,3,PC_PI_ProjectUID,nvarchar,100,0,0,0,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,4,CEA_CDFA_CEADetailNumber,nvarchar,32,0,0,0,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,5,CEA_CDFA_ProjectCategory,nvarchar,8,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,6,CEA_CDFA_NumberOfFlats,int,4,10,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,7,CEA_CDFA_NumberOfPoints,int,4,10,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,8,CEA_CDFA_EstCommencementDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,9,CEA_CDFA_EstCompletionDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,10,CEA_CDFA_CreatedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,11,CEA_CDFA_CreatedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,12,CEA_CDFA_ModifiedDate,datetime,8,23,3,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,13,CEA_CDFA_ModifiedBy,nvarchar,200,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,14,CEA_CDFA_Enc_ProposedCharge,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,15,CEA_CDFA_Enc_TotalRevenuePerFlat,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,16,CEA_CDFA_Enc_NetCashOutflowPerInflow,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,17,CEA_CDFA_Enc_NetCashOutflowPerInflowPerFlat,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,18,CEA_CDFA_Enc_MonthlyGasConsumption,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,19,CEA_CDFA_Enc_MonthlyPerCustomer,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,20,CEA_CDFA_Enc_DepositPerCustomer,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,21,CEA_CDFA_Enc_ProjectLifeYr,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA,22,CEA_CDFA_Enc_SaturationPercentage,decimal,9,12,2,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,1,PC_PI_ProjectNo,nvarchar,100,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,2,ProjectName,nvarchar,-1,0,0,1,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,3,PC_PI_ProjectUID,nvarchar,100,0,0,0,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,4,CEA_CD_CEADetailNumber,nvarchar,32,0,0,0,NULL
dbo,tbl_BDAP_GenReport_CEA_CEA_CEADetail_FormA_Appliance,5,CEA_CDFAAL_ProjectCategory,nvarchar,8,0,0,1,NULL
